id	S01	p.value_S01	S02	p.value_S02	S03	p.value_S03	S04	p.value_S04	S05	p.value_S05
Stromalcells_PRCP	-0.0720238247402875	0.597841856709083	0.301177532627151	0.0240939759311421	-0.44478394528917	0.000593587668736599	0.503527917289177	7.62780411848748e-05	-0.425950952698704	0.00106390142126347
Stromalcells_COL1A2	-0.0990830801244949	0.467509525302808	-0.32561265424803	0.014331478444651	0.326732565447029	0.0139805786312917	-0.396859203661212	0.00245965665077694	0.0840131746947008	0.53815391555763
Stromalcells_LOXL1	0.224546335730539	0.0961577763352711	-0.121024585140754	0.374266244411837	0.386405288544566	0.00326566716253459	-0.532287335410734	2.4175292381994e-05	0.343131164367763	0.00962643761279327
Stromalcells_PRKAR2B	0.383653894659028	0.00351334586198221	-0.372877160768807	0.00465079985767879	0.448206769309226	0.000531918974314027	-0.489284073038471	0.000129859056034596	0.546240257956145	1.3318243453213e-05
Stromalcells_VASH1	0.209045370520834	0.122054378462215	-0.234464394132614	0.0819760802217405	0.559964565036439	7.21472973692887e-06	-0.506551217799709	6.79244686872403e-05	0.571468132636997	4.22436218289667e-06
Stromalcells_MAOB	0.255767972561845	0.0570924005547604	-0.320725611006909	0.0159524570650619	0.572738721475614	3.97690382027369e-06	-0.326659237474421	0.0140033267206222	0.49604430068555	0.000101175107992188
Stromalcells_COL16A1	0.186662506212137	0.168360683722919	-0.375087438479985	0.00439413116123966	0.484178928571744	0.000156259246156971	-0.499308733576759	8.95183100829437e-05	0.306316285679027	0.0216725731833015
Stromalcells_LRRC17	0.0982023829925197	0.471495572102286	-0.315595880709079	0.0178199470564138	0.499207329860952	8.98610228511669e-05	-0.518428464071711	4.26057730894275e-05	0.386771238631226	0.00323391750338239
Stromalcells_PCDH17	-0.140000213669029	0.303425476869868	-0.325641041653478	0.0143224914851925	0.438600417755441	0.000721603039205508	-0.470703998135331	0.000251203258399097	0.144759375876586	0.287117460232246
Stromalcells_FOXF1	0.258358265546722	0.0545366023719131	-0.356710367810345	0.00696375259123918	0.338314293973649	0.0107630511845721	-0.463578773708198	0.000320370295265207	0.379838216280472	0.00388427614877068
Stromalcells_CILP	0.308276098561698	0.0208049748479032	-0.250140695829612	0.062978720886597	0.538214385418265	1.88272503494126e-05	-0.423293284241739	0.00115214483220031	0.550170991724229	1.12046003884963e-05
Stromalcells_COL6A2	0.18519686082427	0.171787567083408	-0.0507853382007712	0.710107987227047	0.462948262685259	0.000327256823173938	-0.660797558806732	2.98609338358736e-08	0.337092054877566	0.0110692577085882
Stromalcells_RGL1	0.19163203162175	0.157112555732158	-0.331970045655401	0.0124356725533645	0.520476376569268	3.92441944866619e-05	-0.506070586464548	6.91936256058918e-05	0.571112069990117	4.29623654354203e-06
Stromalcells_NFATC1	0.318095653136774	0.0168878687302001	-0.0917029573533056	0.501467325288048	0.369144282759202	0.00511431379769127	-0.653202943310641	4.84895605455343e-08	0.400993253936198	0.00219330746887954
Stromalcells_COL5A1	0.0494913216352674	0.717181637691807	-0.228933145976004	0.0896663642469841	0.451456629255779	0.000478796455143707	-0.473997734578241	0.000224085050397893	0.240299742671192	0.0744365853123533
Stromalcells_C9orf3	0.136648331987894	0.315263279654021	0.427816194043216	0.00100564841714489	-0.168864662853462	0.213454133513434	0.205519110204534	0.128624424631026	-0.23967984863111	0.0752103708055408
Stromalcells_COL6A1	0.102469505252624	0.452352994224369	-0.189899837610288	0.160968582909698	0.521620456717463	3.74744374890946e-05	-0.501235397398241	8.32304861654347e-05	0.294495826656822	0.0275797945213036
Stromalcells_COL3A1	-0.0196504052811856	0.885699970811731	-0.217163684411397	0.107900389863313	0.40363587511527	0.00203681254244743	-0.3835999159878	0.00351836672193972	0.216977291233274	0.108210527718719
Stromalcells_MAFB	0.296886154128174	0.0262871237697139	-0.536413445855867	2.03234248848713e-05	0.416931328076537	0.0013906498087365	-0.570689732152548	4.38296435189878e-06	0.66902737245662	1.73811247893541e-08
Stromalcells_MICALL2	-0.143626996734238	0.290944569796035	0.328963660249871	0.0133034328017853	-0.0466337485871813	0.732885373586359	0.185394459635609	0.171322617764787	-0.160204467321057	0.238216099853823
Stromalcells_ADAP2	0.185626891160788	0.170776879995729	-0.373124323411586	0.00462145766901699	0.471828062420678	0.000241629624283232	-0.655221602724166	4.2683859315701e-08	0.59070215987152	1.64766038628866e-06
Stromalcells_TRPS1	0.124852471973509	0.359230716319534	-0.128275298754442	0.346103565134186	0.603346813584723	8.57721023157009e-07	-0.530131808429529	2.6445895117199e-05	0.496962147370775	9.77643896550446e-05
Stromalcells_AMOTL1	0.235548266022168	0.0805319402479831	-0.301472798561814	0.0239489237393933	0.672365577036688	1.38877798077242e-08	-0.658178155009469	3.53504086145773e-08	0.553079864653585	9.84561613709325e-06
Stromalcells_STAT2	0.257574825503997	0.0552996309402999	-0.358983626774573	0.00658745284994722	0.567581830227008	5.07308831842912e-06	-0.581590956726611	2.59308790237968e-06	0.596287461679257	1.23915824139541e-06
Stromalcells_GPSM1	0.043013966800306	0.752934153191538	-0.0475011433812208	0.728106781539195	0.60209843513267	9.15970672529888e-07	-0.347321487681772	0.00872375961359791	0.286090018749415	0.0325562600629734
Stromalcells_MRVI1	0.276347782652188	0.0392369909347574	-0.367687328137802	0.00530594710878196	0.662762695750562	2.62811698371892e-08	-0.614166992344292	4.79550986481021e-07	0.599851706978888	1.03022673115204e-06
Stromalcells_ZNF521	0.0604583841412858	0.658033273194031	-0.339592116891353	0.0104507710819819	0.549826458701924	1.13766021170216e-05	-0.512578011987262	5.37258243927651e-05	0.354733339625427	0.00730613347711269
Stromalcells_SFMBT2	0.24833568698556	0.0649668581632195	-0.509138708555674	6.14520221215602e-05	0.465618150221861	0.000298988683645379	-0.577421521676105	3.17667394018408e-06	0.586013075694377	2.08437502092946e-06
Stromalcells_SHANK3	0.226819942192433	0.0927492199246613	-0.139762223267459	0.304256388099831	0.452695711964087	0.000459842602714244	-0.412801326655086	0.00156826977910492	0.234905742223084	0.0813855882340021
Stromalcells_PAPPA	0.0766238302697318	0.574597263884449	-0.378976799618504	0.00397264972140767	0.556480802754179	8.45121816546233e-06	-0.485490903794719	0.000149042825015039	0.35210791765318	0.00778343363138349
Stromalcells_ALPK2	0.272470216702187	0.0421933097343921	-0.184295202953978	0.173920816354343	0.533461504794165	2.30156149711811e-05	-0.545820269815631	1.35646972178723e-05	0.459102097741401	0.000372261306825664
Stromalcells_RUNX1T1	0.214426385992193	0.112524179036605	-0.398475867019716	0.00235225414309786	0.599936566940832	1.02567947128681e-06	-0.582653632561799	2.46123570677895e-06	0.618558549099904	3.76379224187021e-07
Stromalcells_ARL10	0.0232481187809998	0.864953465690298	-0.275674095185787	0.0397379852456138	0.379245558166791	0.00394488902148575	-0.299084812187444	0.0251434093678334	0.339383963629468	0.0105010999989752
Stromalcells_CD84	0.447343773161428	0.000546894688185968	-0.313893071885604	0.018479648360711	0.47620867801718	0.00020740915302693	-0.551931999284181	1.03624954288832e-05	0.749014768956334	3.15711041621836e-11
Tcells_QPRT	-0.162425352929666	0.231685903305724	0.217726362920572	0.106968302007099	-0.343190080398039	0.0096132056167529	0.345541689062315	0.00909776339727095	-0.248422341361511	0.0648702761560893
Tcells_OAS2	0.0632067498022849	0.643514115131027	-0.0182316255739913	0.893903255735957	-0.0391526017147367	0.774500662859465	-0.211940858033993	0.116852821108891	0.220323558734011	0.10274614083384
Tcells_PLAG1	0.0352780296242391	0.796312259606656	-0.207302650766776	0.125268764564666	-0.00299882657322503	0.982499762738646	0.308743354429606	0.0206025233619578	-0.0034193697350671	0.980046067854895
Tcells_FMR1	-0.268983096018896	0.0450060806676153	-0.242944245725996	0.0712063179579849	-0.305302841294988	0.022133095882364	0.362032616544253	0.0061107059169085	-0.21152655813122	0.117586532493732
Tcells_MST4	-0.0968268932413399	0.477757319465156	-0.160160264086585	0.238347341894743	-0.336137834906932	0.0113135175340232	0.293816452296125	0.0279567722071295	-0.0875402690714937	0.521165654111545
