id	logFC	AveExpr	t	P.Value	adj.P.Val	B
TRIM36	-0.545658536585384	5.7925	-2.09612235678766	0.0405207229227231	0.951418822119557	-3.88956382602622
PXDN	-0.556861788617906	8.11696428571429	-2.09493061052885	0.0406307502749216	0.951418822119557	-3.89069038828953
LINC00261	-0.881837398374006	7.99303571428571	-2.09387818353725	0.0407281310877382	0.951418822119557	-3.89168483471596
LPPR4	-0.421333333333344	3.64285714285714	-2.09321146159117	0.0407899277103828	0.951418822119557	-3.89231462310907
MBOAT2	-0.375934959349613	7.90142857142857	-2.09306207923563	0.0408037847291976	0.951418822119557	-3.89245570879255
AHNAK2	-0.600504065040663	6.32767857142857	-2.09298331534146	0.0408110926808661	0.951418822119557	-3.89253009497935
ST3GAL4	-0.521073170731727	6.8825	-2.09112001175162	0.0409843079584132	0.951418822119557	-3.89428919672694
PLEK	-0.507040650406518	7.31410714285714	-2.09110459543086	0.0409857437436809	0.951418822119557	-3.89430374580107
SPINK5	-1.12728455284555	8.67	-2.08983038111604	0.0411045678826196	0.951418822119557	-3.89550598863009
MS4A6A	-0.380666666666679	8.46196428571429	-2.08938527374203	0.0411461459595402	0.951418822119557	-3.89592581970477
ID3	-0.392536585365869	9.16660714285714	-2.08866266481324	0.0412137237032475	0.951418822119557	-3.89660724465217
RPL29P7	0.413252032520314	5.66589285714286	2.0878721146214	0.0412877657657331	0.951418822119557	-3.89735252707756
ZNF521	-0.506097560975618	4.35946428571429	-2.08784411484617	0.0412903903129908	0.951418822119557	-3.89737891950065
LTBP1	-0.4097886178862	8.28464285714286	-2.08519332736997	0.0415395184954734	0.951418822119557	-3.89987627947229
TRIM13	-0.403365853658556	8.08267857142857	-2.08385859113628	0.041665454382304	0.951418822119557	-3.90113281932885
IL18BP	-0.368569105691074	6.60482142857143	-2.08355536382754	0.0416941108831112	0.951418822119557	-3.90141819388698
SOBP	-0.490016260162619	5.79857142857143	-2.07858844777005	0.0421659528054041	0.951418822119557	-3.90608803813484
HERC5	-0.480780487804891	5.42	-2.07630655975238	0.0423842753154731	0.951418822119557	-3.90823051113507
CCL8	-0.785560975609774	5.87285714285714	-2.07391258980994	0.0426143756496443	0.951418822119557	-3.91047622978104
RPS4XP3	0.411479674796737	4.85392857142857	2.07196001266033	0.0428028528421981	0.951418822119557	-3.91230638095657
CFD	-0.615268292682948	7.99553571428571	-2.07031039539653	0.0429626494065086	0.951418822119557	-3.91385151059973
AC006026.13	0.478065040650392	5.10267857142857	2.06756551336347	0.0432296902438808	0.951418822119557	-3.91642038286319
MX2	-0.484227642276436	7.05214285714286	-2.06696289969598	0.0432885089564042	0.951418822119557	-3.91698399585499
IFI44L	-0.81572357723579	5.75410714285714	-2.06648587041147	0.0433351190834277	0.951418822119557	-3.91743006039996
SRGAP2B	-0.372325203252044	5.32607142857143	-2.06285337406184	0.0436914768599059	0.951418822119557	-3.92082410372822
PIK3R5	-0.389414634146354	5.59089285714286	-2.06246793165391	0.0437294384684037	0.951418822119557	-3.92118396770825
BCAT1	-0.804195121951231	5.70321428571429	-2.06034187991307	0.0439393440800918	0.951418822119557	-3.92316797877584
RP3-428L16.2	-0.618520325203264	4.61982142857143	-2.05987261897715	0.043985791780155	0.951418822119557	-3.92360567106827
LGALS1	-0.391447154471564	11.0660714285714	-2.05982095394302	0.0439909082121154	0.951418822119557	-3.92365385562667
KAZN	-0.366422764227655	7.34839285714286	-2.05967829572291	0.044005038454148	0.951418822119557	-3.9237868985553
NEXN	-0.604195121951235	5.74964285714286	-2.05206710615437	0.0447646477782218	0.951418822119557	-3.9308745336677
NAV3	-0.398617886178873	4.22482142857143	-2.05039528030875	0.0449330112427297	0.951418822119557	-3.93242858055502
LOXL1	-0.479593495934974	6.84553571428571	-2.0493685676294	0.0450366791519137	0.951418822119557	-3.93338246546457
ITGA8	-0.513756097560986	6.68785714285714	-2.04930122066014	0.0450434864518291	0.951418822119557	-3.9334450221037
THBS2	-1.01780487804879	7.34482142857143	-2.04570949918196	0.0454078230332891	0.951418822119557	-3.9367789100876
TUBB6	-0.429821138211407	8.12464285714286	-2.04485945781123	0.0454944215644501	0.951418822119557	-3.93756725317076
CD86	-0.411902439024406	6.46642857142857	-2.04115780267292	0.0458731976755988	0.951418822119557	-3.94099720542575
EMB	-0.48619512195124	7.69803571428571	-2.03926033293502	0.046068413347187	0.951418822119557	-3.94275349018157
IL17A	0.698634146341455	4.0275	2.03849101689334	0.0461477665609365	0.951418822119557	-3.94346519464374
HBG1	-0.559252032520341	6.72321428571429	-2.03764003079927	0.0462356814499102	0.951418822119557	-3.94425220498597
PARM1	-0.6927642276423	9.67946428571429	-2.03580030292337	0.0464262375203172	0.951418822119557	-3.94595273381969
VASH1	-0.375951219512217	6.39875	-2.03574492072927	0.0464319844254388	0.951418822119557	-3.94600390673619
DENND2A	-0.516666666666682	7.05839285714286	-2.03443879632291	0.0465676967692593	0.951418822119557	-3.94721043984002
HDAC9	-0.466130081300828	5.71339285714286	-2.03276063457518	0.0467425683933669	0.951418822119557	-3.94875973998754
CYBB	-0.703219512195136	6.91714285714286	-2.03238231880115	0.0467820687673221	0.951418822119557	-3.94910886561698
TFF2	-0.620861788617904	6.51410714285714	-2.02809109407808	0.0472321422705758	0.951418822119557	-3.95306537180583
RAB31	-0.591235772357747	8.34446428571429	-2.0273223975725	0.0473131584650206	0.951418822119557	-3.95377340719879
IGFBP6	-0.476406504065063	7.00053571428571	-2.02514955438865	0.0475428126754066	0.951418822119557	-3.95577362716314
CREM	-0.376308943089448	6.98982142857143	-2.02327001528355	0.0477422420016669	0.951418822119557	-3.95750246777907
MMP2	-0.533642276422791	9.52196428571429	-2.02060871371281	0.0480258547763468	0.951418822119557	-3.9599482038954
ITGAM	-0.553414634146359	5.68482142857143	-2.01563003179214	0.0485603320716946	0.951418822119557	-3.96451672300116
IL10RA	-0.399138211382124	6.96910714285714	-2.01284244256245	0.0488618216504736	0.951418822119557	-3.9670707341297
TEK	-0.488601626016276	5.55160714285714	-2.01208822381127	0.048943670299902	0.951418822119557	-3.96776127038975
SERPINI1	-0.363365853658547	5.05196428571429	-2.01112868217455	0.0490479715263894	0.951418822119557	-3.96863949445137
ARL10	-0.387577235772368	5.14357142857143	-2.00982136952577	0.0491903832229381	0.951418822119557	-3.96983547885816
ISG15	-0.578455284552861	8.82982142857143	-2.00601183850981	0.04960740598379	0.951418822119557	-3.97331705387685
