id	S01_CD4	p.value_S01_CD4	S02_CD4	p.value_S02_CD4	S03_CD4	p.value_S03_CD4	S04_CD4	p.value_S04_CD4	S05_CD4	p.value_S05_CD4	S06_CD4	p.value_S06_CD4	S07_CD4	p.value_S07_CD4	S01_CD8	p.value_S01_CD8	S02_CD8	p.value_S02_CD8	S03_CD8	p.value_S03_CD8
Myeloids_PRCP	0.106862330165228	0.433100810251859	0.224283939098824	0.096557346611934	-0.38163420066268	0.00370558544208647	0.5604556323697	7.05462230974482e-06	0.0278160552546514	0.83874363632813	-0.0405485887119473	0.766683306280455	-0.22336250158304	0.0979707183912474	0.108117800656171	0.427684448404942	0.588025333073922	1.88518390384682e-06	-0.0493975034842266	0.717695414173501
Myeloids_PPP4R1	0.0784096063728142	0.565686870276364	0.0498669147864836	0.715126023722769	-0.317200455821006	0.0172167608086278	0.557655760704948	8.0137518007226e-06	-0.0741845132619052	0.586871810636105	0.0654282012559241	0.631874139709319	-0.242798584989321	0.0713812868699773	-0.108797429985292	0.424768454526659	0.50984004865368	5.97981350640482e-05	0.0308234820832966	0.821580276095328
Myeloids_SH3BP5	0.135761029069747	0.318445653774638	0.379684776488682	0.00389988949479299	-0.548445579352704	1.2090847559434e-05	0.619077553751275	3.65666510650242e-07	-0.109891914332787	0.420096312754266	-0.0477111607798825	0.726951303138665	-0.242380065358794	0.0718859222329697	0.215766477371944	0.110241911009643	0.551802289227599	1.04224600370337e-05	0.120484995103051	0.376415689060919
Myeloids_CTSL	0.283779176090148	0.0340484084285275	-0.104970891592725	0.441333235547731	-0.0570660784481533	0.676128118377294	0.341529623479209	0.0099922235110055	-0.00332434579241906	0.980600477900202	-0.149730115619839	0.270709955385693	-0.397642176295256	0.00240710744336928	-0.217736511914855	0.106951547111573	0.672389107215414	1.38656913696136e-08	0.396456989071572	0.0024870458392721
Myeloids_ARL4C	0.222986444464	0.0985521381760511	0.212115406315403	0.116544750131872	-0.202681128544748	0.134103311228904	0.448106341408736	0.000533642419273649	-0.0680472499280087	0.618264066625377	-0.116746294496448	0.391511108583265	-0.362974186381048	0.0059697162065348	0.144412934511258	0.28828480739433	0.646869573231851	7.19056260926232e-08	0.159055131327574	0.241644678535204
Myeloids_PCOLCE	0.35954047918826	0.00649803107667697	0.198927925332568	0.141616120117034	-0.103840665464964	0.446293787598666	0.355881523964891	0.00710554801033013	0.141673592438803	0.297624524611469	-0.424315644816029	0.00111744968987428	-0.300119319909585	0.0246199282706873	0.143069394083596	0.292841298605576	0.625219110388949	2.58789834634231e-07	0.283016236735989	0.0345533536020296
Myeloids_UPP1	-0.201398084858373	0.136637113075851	0.196831467435289	0.145947114220099	-0.0793074159301046	0.561231622491292	-0.096378195811123	0.479809477647058	-0.223698247456115	0.0974538771131172	0.26637499090784	0.0472087603201453	0.397744297661598	0.00240032770651339	0.290056068083908	0.0301222880153423	-0.449276740471253	0.000513867522903192	-0.249796087378971	0.0633544684389553
Myeloids_PLEK	0.339169090595088	0.0105532733150057	0.187549950351087	0.16631010732437	-0.0500114844884757	0.714335330531208	0.323291652449721	0.0150828100426335	0.0202457496320372	0.88226122394202	-0.396654572203928	0.00247355752939077	-0.285294532009232	0.0330636519567633	0.16426869345247	0.22636048222713	0.648948073643229	6.32475918627922e-08	0.351607736163311	0.00787738205512778
Myeloids_HMOX1	0.185430214828575	0.171238583847315	-0.0255611273856374	0.851662037687361	0.113912528664421	0.403187031991601	0.267321201636334	0.0463996679139895	0.220878563843056	0.101860828987426	-0.282613488602073	0.0348224063212901	-0.491447003247846	0.000119959945963212	-0.0634609127962443	0.642177966352091	0.619477533200151	3.57606308680263e-07	0.189644812142348	0.161542110584252
Myeloids_IGFBP6	0.189648471911235	0.161533869525831	0.113847522948364	0.403457230209886	-0.238494942340479	0.0767071851560159	0.535716519581404	2.09313650928414e-05	0.157452357925733	0.24648202084844	-0.164137703009503	0.226736088527247	-0.31722690453378	0.0172069659513781	0.0935450054509287	0.492874534646156	0.617526698477818	3.98557004672024e-07	0.227204733903945	0.0921817913802862
Myeloids_CYBB	0.173043762388405	0.202174450711278	0.261292120993798	0.0517546660557682	-0.450692747948283	0.000490831259788435	0.517860199746989	4.35845076582666e-05	-0.165703075060985	0.22227570452817	0.158441327769513	0.243489472575701	-0.343714136690786	0.00949619920925527	0.070068209552522	0.60784802397498	0.592053939973561	1.5386237651979e-06	0.167631540706124	0.216865153049261
Myeloids_COL7A1	0.18897793968601	0.163048927664974	-0.149331088411474	0.272003522320414	-0.100242167638951	0.462291269517894	0.334368682061692	0.0117787027810637	-0.152532570970868	0.261740496943995	-0.152466479808442	0.26194970006664	-0.162219536245163	0.232285829898381	-0.226018257229615	0.0939401657246011	0.565949169719315	5.47488739268166e-06	0.402077094572302	0.00212787223769243
Myeloids_FCER1G	0.478484913504187	0.000191430935214156	0.307193082261134	0.0212807096278747	-0.0630377373517914	0.644403243701388	0.372061101891993	0.004748846498914	0.0721657784170524	0.597118371240313	-0.321176758894007	0.0157965275778685	-0.373027104633857	0.00463297961238273	0.210714508695075	0.119034831631985	0.761355924506138	9.63443746687316e-12	0.388670033758081	0.00307352677528603
Myeloids_ISG20	0.273766880799402	0.0411849805484631	0.10446580490308	0.443546252708683	0.276025318785001	0.0394761401357929	0.137494465419246	0.312247546976953	0.105684739417265	0.438216049268039	-0.206062417952565	0.127595101518055	-0.458274983235885	0.000382645116443167	-0.0199415475644234	0.884018049050364	0.405918965848709	0.00190970801642816	0.309841969660202	0.0201330852627453
Myeloids_EML1	0.104580035362407	0.443045218097643	0.182530987048487	0.178150313522021	-0.389058494075475	0.00304159603542707	0.688047720681081	4.65192802231699e-09	-0.0823401331266973	0.546305466689008	0.057949401307867	0.671398345216827	-0.367335170316834	0.00535320139796905	0.0534586785611696	0.695571581576325	0.681231304389643	7.54522865332088e-09	0.148335728518017	0.275248180599699
Myeloids_TFF1	-0.107298807344374	0.431213397194698	0.0252049670906673	0.853706100662242	0.237045430740867	0.0785702458205403	0.26335811655204	0.0498657652474409	-0.177966444120004	0.189437460680112	0.096895036116152	0.477446070479596	-0.387628540872944	0.00316060608141478	-0.0740726115535796	0.587437716102683	0.257188219969762	0.0556793377022364	-0.0292183680544531	0.830730858702025
Myeloids_PDGFRL	0.106897362185421	0.43294915368339	0.0175591045345287	0.897795635668994	-0.231212774145284	0.0864312377830109	0.586613374876633	2.02298718337691e-06	0.00788567129714119	0.954002831602376	-0.026719757549836	0.845019231817892	-0.419490016410552	0.00128986746049926	-0.133836961521889	0.325416433891666	0.595737206152994	1.27473903743655e-06	0.168730628204811	0.213823061783108
Myeloids_KCNJ8	0.163973851641794	0.227206529227546	0.0473900366188843	0.72871831439553	-0.247257349305439	0.0661784063485936	0.448651556442219	0.000524346395324159	-0.0474871071352799	0.728184027918823	-0.0848172294369942	0.534257546479594	-0.0812338331020891	0.551728143193959	-0.0125545395211261	0.926829795710574	0.651510391691654	5.39222854937071e-08	0.23347098730988	0.0833175417177289
Myeloids_OASL	0.16658577993855	0.219787621486328	-0.181937724888148	0.179589167387475	0.0632809390645953	0.643123982091186	0.0587839600497023	0.666941267704449	0.118941998175845	0.382602911632665	-0.187191549018877	0.167136040411039	-0.153810194814455	0.257718389237984	-0.305146044888914	0.0222050798208361	0.277111103920709	0.0386756498576274	0.422696387310739	0.0011728456949993
Myeloids_TFEC	0.452613737152974	0.000461075211029299	0.41727630499738	0.00137666254921808	-0.383407678478222	0.00353629938022693	0.558974889622018	7.54771023938029e-06	-0.230403219118444	0.0875694567130026	0.012390200633908	0.927785030395516	-0.242084201538546	0.0722443742473525	0.283266457224371	0.0343870665884192	0.709094098616234	9.58651924601207e-10	0.369431569068524	0.00507725289445723
Myeloids_PTGFR	0.0323403792089246	0.812954218031723	0.35054282522311	0.00808069619313335	-0.401208856782533	0.00218014978103697	0.633748110663106	1.58116106076684e-07	-0.11235601802979	0.40968561700147	-0.0286164864239637	0.834167949171435	-0.145816042459686	0.283576159812029	0.290778164698434	0.0296959166103978	0.531540635489486	2.49406201158681e-05	-0.033481621341439	0.806478826020265
Myeloids_TUBB6	0.26404263134785	0.0492524600966441	0.2166740224363	0.10871659860047	-0.226241618724876	0.0936071590574011	0.544481787246544	1.43786129208241e-05	-0.0328770838935927	0.809907386617691	-0.229801095200001	0.0884236267140799	-0.318512535406762	0.016736546005865	0.168288745344881	0.215042503267179	0.604256762467385	8.17465942842591e-07	0.245384102761445	0.0683260159852775
Myeloids_IFI35	-0.448382822464451	0.000528909878697832	-0.0790952490668047	0.562282978960428	-0.161905906713772	0.233202074715361	0.168109868806908	0.215537521965204	-0.349329004807756	0.00831799346834836	0.306370132766808	0.0216483328292559	0.27900081254608	0.0373144514058231	-0.0460488997889521	0.736113084519818	-0.218063266663015	0.106413189453122	-0.379238877585802	0.00394557699426861
Myeloids_RGL1	-0.137203915206441	0.3132810170665	-0.326789239323314	0.01396301876443	0.403682459977341	0.00203414548220709	-0.611119303333746	5.66125648486774e-07	-0.045437241633283	0.739493601729273	0.0796541271938968	0.559515546671874	0.26437939566534	0.0489529944702337	-0.188083952834277	0.165085041645483	-0.666009531445378	2.1237873504732e-08	-0.0397430650858926	0.771191378372121
Myeloids_BLVRA	0.350623956086341	0.00806504752867528	0.368863714713662	0.0051507371275803	-0.0352525486713861	0.796456235769661	0.297136709101877	0.0261546214611534	0.136249245338387	0.316692110402726	-0.314978300613576	0.0180568538080852	-0.316090249303745	0.0176322169034391	0.337817470347587	0.0108866257117185	0.591240326128194	1.60341436811663e-06	0.287318187324925	0.0317856254740293
Myeloids_IGFBP5	0.0770949087745652	0.572240490298347	0.17253486853471	0.203524946738759	-0.160143725066514	0.2383964599822	0.4881507557566	0.000135339380526052	0.0546385552202253	0.689190006795068	-0.107093945783997	0.432098680946735	-0.368748318035865	0.00516578390499643	0.047065728940263	0.730504266110972	0.520133187734298	3.97899015391657e-05	-0.0291101168913907	0.831348805028396
Myeloids_PXDN	-0.0524230785469441	0.701190149551173	-0.0722243702941985	0.596819862972525	-0.162339242669123	0.231936772327659	0.509683637457029	6.01633926473011e-05	-0.115020121976374	0.398599499205668	0.0982637426817133	0.471217268413731	-0.354311075587635	0.00738113412600084	-0.16031955361483	0.237874634410786	0.618419391969481	3.79301160036575e-07	0.113696194895281	0.404086637940744
Myeloids_LHFPL2	-0.238520360122395	0.0766748306874485	-0.0578372708198017	0.671998054846884	0.188709911726037	0.163657437438901	-0.0953619191262133	0.484474735040274	-0.165951342143307	0.221573940696656	-0.0356278536530776	0.794336316536512	0.156643193182378	0.248949049109393	-0.00712669389423387	0.958425847676792	0.0154708331651324	0.909896855920421	-0.146518247160231	0.281238768301548
Myeloids_C9orf3	0.170640303241113	0.208608801785942	-0.0535413296131117	0.695123859073387	-0.0577048701606694	0.672706437101682	0.348917242521571	0.00839985601034334	-0.254681361916263	0.0581929734876089	0.178621224017439	0.187787604977903	-0.294641031973389	0.0274997767354983	-0.19515376447909	0.149483390420956	0.478635625484681	0.000190413758256558	0.21817785021244	0.106224898060727
Myeloids_AHNAK2	0.126048131323298	0.354611004913874	-0.0400205175383441	0.769637773373063	-0.312652993359223	0.0189730494331177	0.323675836353027	0.0149561661076985	-0.0874531669605691	0.521581926162156	0.0428053901888541	0.754094484965208	-0.130451047261264	0.337915684742342	-0.052669787114941	0.699850195858413	0.378317621657305	0.00404146882279896	0.302843019032331	0.0232853856319601
Myeloids_ANGPTL2	0.0862903274036604	0.527155163198079	0.0379549393181452	0.781225213505615	-0.236361547319322	0.0794615785863374	0.544061780964044	1.46431935039203e-05	-0.188016386396545	0.165239681288254	-0.143270992140401	0.292154618141974	-0.201792747886702	0.135853924314045	-0.00776965052786441	0.954678868305435	0.635662405718125	1.41270789230526e-07	0.28319679437992	0.0344332949790455
Myeloids_LPPR4	0.0299791775826351	0.82639070567789	0.00780126600692542	0.954494646194811	-0.521007580279557	3.8413116086546e-05	0.650001845894784	5.9242417283835e-08	-0.194134831920757	0.151661892705587	0.0853851284195307	0.531513931181359	-0.209623502009282	0.121001995461236	-0.0572847845386615	0.674955885106684	0.527904802005533	2.89974321076308e-05	0.0269591320203118	0.843648137689756
Myeloids_HLX	0.209249546795117	0.12168192150403	0.176034285237975	0.194366403181377	-0.214971350066369	0.111591739182357	0.509165242754466	6.13886916023703e-05	0.174357055455981	0.198718610514168	-0.117382552867699	0.388917239907724	-0.54987958729414	1.13499199566339e-05	0.0541885379890477	0.691621500226626	0.607941448268414	6.71841332793218e-07	0.127062117309376	0.350721942905219
Myeloids_FCGR1B	0.433650066984882	0.000841502566722801	0.113779506196394	0.403740056691995	-0.189955166905452	0.160844350267835	0.437598613258442	0.000744542284773256	-0.100539284663834	0.460958742844899	-0.264623738327018	0.0487366453587327	-0.241915519086538	0.072449376223854	0.0449369392818694	0.742262321900402	0.772298578850882	3.16384638461417e-12	0.5570853814091	8.2234227327087e-06
Myeloids_CD163	0.373461736191776	0.00458166435549085	0.303413520861086	0.0230137259488572	-0.332331261664972	0.012334765348633	0.582420774419492	2.48958120791071e-06	0.0159249552945387	0.907263460773738	-0.191649200565792	0.157074679711875	-0.393544131071754	0.00269362520672356	0.151387171410783	0.265382005019939	0.707823034939948	1.05873659721851e-09	0.286534099292832	0.0322758387143912
Myeloids_AIF1	0.457446989253944	0.000393302725409213	0.476073198898699	0.00020839747516441	0.0542594463044886	0.691238168735673	0.404310703134798	0.00199848042596964	0.00122616334749597	0.992844020218788	-0.312705285150717	0.0189520198434561	-0.249953380503536	0.0631827394619992	0.386913042174145	0.0032216883541135	0.587095449676103	1.97491492100594e-06	0.243982360936854	0.0699691986797449
Myeloids_RAB31	0.293831256018196	0.0279485120085965	0.0167583587762205	0.902433259119644	-0.279168712440759	0.03719545091898	0.470371090657402	0.000254104241536619	-0.0384690996290248	0.778336362816833	-0.189465731718944	0.161945740447169	-0.361847947140731	0.006138697395181	-0.0769286337376647	0.573071843144074	0.769416118354148	4.26743548832433e-12	0.389298219453404	0.00302203805477488
Myeloids_SOBP	0.238137259054809	0.0771636307406225	0.270862284041149	0.0434717934909358	-0.462269847783128	0.000334816659890276	0.594606437485911	1.35087375211488e-06	-0.116192826045869	0.39377574090399	0.0895434596973485	0.511638244781722	-0.262714075640594	0.0504484752709803	0.149606742090964	0.271109469440456	0.543223920719793	1.51845215681906e-05	0.0862361512822753	0.527415535644322
Myeloids_ADAP2	-0.316571235364469	0.0174511879685735	-0.33491526725713	0.0116332538179841	0.300656157781016	0.0243519139559907	-0.517630017366918	4.39868189783177e-05	-0.0441090415144758	0.746851098713732	0.142026113221668	0.296411720995256	0.445042052023388	0.000588721375238013	-0.174241948384097	0.199019817785474	-0.63236411619661	1.71450651763557e-07	-0.172767569468553	0.202906618122035
Myeloids_SLAMF8	0.495827283980726	0.000101997331058858	0.403150859594765	0.00206476624203937	-0.208652015159035	0.122774375281365	0.490910384795826	0.000122349224538327	-0.074955646843315	0.582978752051289	-0.152252347909199	0.262628278318349	-0.33751517614166	0.0109624131438955	0.246474849672795	0.0670688456448301	0.703299930636438	1.50115649536258e-09	0.422548456455202	0.00117802741699073
Myeloids_TMEM45A	0.264753932577991	0.0486216860211854	0.249217397629448	0.063989497166377	-0.375194180757819	0.00438205787121185	0.614197583048189	4.78748534300564e-07	-0.156965669599351	0.247963861014342	-0.00901543408929472	0.947421616016199	-0.335727950928847	0.0114198584131687	0.132661010746706	0.329723956688928	0.693825374823721	3.05565338234097e-09	0.253431231041122	0.0594802919253893
Myeloids_AGPAT4	0.237724637633282	0.0776928527812168	0.0706991495830831	0.604611804931883	-0.0363889955762585	0.790041533493628	0.31055393881457	0.019833730505488	0.116053029874003	0.394348963176755	-0.0930656617786509	0.495103170087417	-0.368226162750042	0.00523435215838331	-0.0666810777134489	0.625347978504794	0.453297359456475	0.000450887002551695	0.297429346270431	0.0260005752863008
Myeloids_PILRA	0.421208292132745	0.00122591555565228	0.232247982326743	0.0849927100417222	-0.0181929146383943	0.894127238286426	0.348927373765259	0.00839783344410985	-0.0117928948527167	0.931257766604257	-0.328577906092564	0.0134184550420311	-0.353385626847931	0.00754785918581812	0.155042659240598	0.253878131734833	0.725209760005219	2.59595273734583e-10	0.411269994914261	0.00163911868817233
Myeloids_MS4A7	0.186695724090687	0.16828359796614	0.293751830741024	0.027992853772682	-0.326797678300829	0.0139604056457489	0.508962214786442	6.1874800282677e-05	-0.0821851090134732	0.547063788851512	0.0939865757719063	0.490826153823529	-0.278808745380088	0.0374509666655776	0.161021119393295	0.235800328155352	0.515608934068155	4.76690500778984e-05	0.0753578562917763	0.58095285938361
Myeloids_PARVG	-0.359227781009528	0.00654811398835618	-0.531056025284382	2.54492346715007e-05	0.38032617452411	0.00383498979644102	-0.532315733247468	2.41466191641936e-05	0.0340732089375125	0.803127204107558	0.312494807813531	0.0190367858523609	0.063509074022673	0.641924906791878	-0.495345135799416	0.000103846045703381	-0.673185706284599	1.31371570668132e-08	-0.157153018019199	0.247392717852306
Myeloids_ADAMTS2	0.269010463559981	0.0449834218481961	-0.0813262375048229	0.551274228866646	-0.283941606271042	0.0339417006379125	0.381089618012156	0.00375898530561913	-0.215145224748296	0.111295487819645	-0.160966238996149	0.235962142108483	-0.11790890226677	0.386779147253655	-0.163607680015989	0.228260303735254	0.581368250602578	2.62154208566811e-06	0.449319869170977	0.000513151673015979
Myeloids_PIK3AP1	0.368315783990976	0.00522252680720093	0.414332209756751	0.00150019274399133	-0.406691531682137	0.00186832893044344	0.474037230518106	0.000223776730571758	-0.0248293697726515	0.855862750283429	-0.0403060767517242	0.768039712309279	-0.22599808398017	0.0939702871520172	0.316412719845878	0.0175106727683263	0.523117521568559	3.52697748944959e-05	0.343805593219045	0.00947590664236506
Myeloids_BCAT1	0.219063992669793	0.10477738738317	0.062899270029669	0.645132051366641	-0.36904285650755	0.00512745475742979	0.567267422388622	5.1482649413234e-06	-0.240194355271002	0.0745676877284457	-0.155176407561708	0.253463724047137	-0.236946713355378	0.0786984176398805	0.00719644339646618	0.958019321608603	0.726677831155593	2.29421367282847e-10	0.285244492022738	0.0330957880429868
Myeloids_CD109	0.159946600814108	0.23898242023996	0.118513924385394	0.384330107542275	-0.433002851523761	0.000858438526690922	0.658510810506502	3.46040098935283e-08	-0.120869563183934	0.374883014156906	0.0566397719702267	0.678415252300161	-0.425602314095506	0.0010751201724736	0.0153701025455478	0.910481111081998	0.631729338263819	1.77913520843329e-07	0.17099952557867	0.20763806186421
Myeloids_PRRX1	0.32157346981789	0.0156604912480474	0.256416621164389	0.0564434781125218	-0.462794820322265	0.00032895297717437	0.589830912630894	1.72171485990418e-06	-0.168050525428138	0.215701923518634	-0.198105718247222	0.143303102437152	-0.225347731710007	0.0949453910035626	0.123000215085733	0.366459532845504	0.716765548682053	5.20514525841894e-10	0.325784331514167	0.0142772021000262
Myeloids_FAM20C	0.268800361908387	0.0451576142916561	0.268655933194988	0.0452776784213025	-0.212611733693167	0.115672139515487	0.590285994397337	1.68265468261196e-06	0.090830219376647	0.505565222961897	-0.192373316068353	0.155483343000529	-0.428204240099308	0.000993896175375823	0.180582909386999	0.182906474420653	0.689357997081261	4.2325916369481e-09	0.26408506595088	0.0492146433262136
Myeloids_FAM20A	0.308639161815279	0.0206475224715812	0.189048678340021	0.162888605065221	-0.220922398084943	0.101791159411953	0.465521856394421	0.000299968302794593	0.0286372582805379	0.834049278208362	-0.485763147491308	0.000147584105292519	0.0623885311707773	0.647823131240183	0.260355597757877	0.0526298687899068	0.507222842370887	6.61867981182962e-05	0.311175237040613	0.0195755932654675
Myeloids_ASPHD2	0.184557788562641	0.173297585155611	0.111595616650586	0.412882249005091	-0.37261719214614	0.00468183906874232	0.199842687513121	0.139756711655257	-0.053373020575001	0.696035701577091	0.154336348587724	0.256074174385665	-0.0770056202458626	0.57268685171928	0.0638698726956886	0.640030404132762	0.194504073131339	0.150869747655725	0.185029108371689	0.172183007761143
Myeloids_GPX8	0.117517298376661	0.388369223167467	-0.0873428252111701	0.5221095020009	-0.0865669695903218	0.525826605218661	0.441505057669311	0.000658653770218647	-0.114654132499845	0.400111997629178	0.0622892211444188	0.648346916329509	-0.332822008803686	0.0121988028460767	-0.206340821090621	0.127070072070405	0.53374561386582	2.27428489564634e-05	0.1262491827564	0.353837792331962
Myeloids_PIK3R5	0.285560008583273	0.0328935945633503	0.44922895910911	0.000514661653545804	-0.304821969859806	0.0223544872266919	0.559791957776657	7.27180370251665e-06	-0.00620412134901326	0.963803893370627	-0.20919164993312	0.121787448716558	-0.151922563166168	0.263675663028404	0.309323064323097	0.0203536706021799	0.703504633314122	1.4778291949949e-09	0.175921064322508	0.194658040125019
Myeloids_FAM65C	0.0637326660601568	0.640750588832046	0.25258713990646	0.0603624063557151	-0.332072725571947	0.0124069164751326	0.56436774941736	5.89211613210791e-06	-0.0374218535760467	0.784223499177701	-0.0202136351090414	0.882446665027168	-0.177546686599095	0.190500574306613	0.131478874755745	0.33409013453043	0.436021951006425	0.000781979544345619	0.0487996736622011	0.720972217506489
Myeloids_MRGPRF	0.171198785801	0.207100968779736	0.393767648687998	0.00267725020669614	-0.426052529697891	0.00106065265600299	0.696554533763164	2.49690717432266e-09	0.0985847442022185	0.469762766909118	-0.182217760527316	0.178908947191202	-0.360144092376653	0.00640230035231033	0.261872243982198	0.0512184892970175	0.618074414447784	3.86636729688715e-07	0.0175792202684952	0.897679175793556
Myeloids_DDX60L	-0.123505815566818	0.364477628996071	0.0241183092507186	0.85994845675642	-0.41448044376699	0.00149374349345815	0.55719994216181	8.18090587622641e-06	-0.247908111234843	0.0654451085539602	0.275062386146732	0.0401974471800075	-0.270704942827449	0.0435985871874026	-0.227096483669367	0.092341146655384	0.327032299782025	0.013887923173861	0.0309777428877026	0.820702072846777
Myeloids_TWIST2	0.185216437737822	0.171741461757096	0.359865344104334	0.00644635442148072	-0.466379119288951	0.000291348977425135	0.60640589090299	7.29297934163317e-07	0.108061581159731	0.427926168043418	-0.221339493880707	0.101130075854655	-0.212495349893545	0.115876308563417	0.296166705773085	0.0266707305287472	0.633389169747087	1.61477632710648e-07	0.119015451645321	0.382307006426975
Myeloids_IFIT3	0.22212989740453	0.0998864341208798	-0.0898034050947311	0.510408424618745	-0.157883014253636	0.245175822879828	0.22470491129882	0.0959169260215502	-0.155254162902251	0.253223016346209	-0.03086794154464	0.821327147051847	-0.174794106502922	0.197577903801186	-0.239629491710015	0.0752735082940292	0.472840800979572	0.000233290197225271	0.568370234349937	4.88904341182478e-06
Myeloids_MS4A14	0.387136945969898	0.00320246223110024	0.267520346832169	0.0462308349249315	-0.181574847340386	0.180473391162209	0.526934577298266	3.01785830086697e-05	0.0472863340206997	0.729289246089288	-0.262751281447685	0.0504146622724758	-0.305726564682148	0.0219395539647087	0.104691168040182	0.442558072798895	0.607215225846954	6.9846521674594e-07	0.252167253611256	0.060805115525642
Myeloids_GBP5	0.469382920048602	0.000262895934113395	0.179339545249349	0.185989527520192	-0.231634026877531	0.085843575200129	0.329331532322287	0.0131945325387843	-0.191366945688476	0.157698210007355	-0.00165899318384741	0.990318098137194	-0.337187229392026	0.0110451466513561	-0.0143588691033902	0.916348997584609	0.552507347240745	1.01003517476208e-05	0.597765397226875	1.14813076325191e-06
Myeloids_GAS2L1	0.16264527287325	0.231046050389182	0.106379340837421	0.435194754419952	-0.281580536854347	0.0355204184373595	0.233067570964202	0.0838672097189082	-0.118180009335987	0.385680603908194	-0.0307921357379537	0.821758756732699	-0.21742342964013	0.107469343339551	0.0134666505017223	0.921529967678982	0.221793212626481	0.100414725696496	0.163967433708197	0.227224969786418
Myeloids_PI3	0.25627687302094	0.0565827785794139	0.0238510639409867	0.861484979150287	0.407062200118873	0.00184876130301941	-0.0854795929471979	0.531058231552055	0.181059895246953	0.1817335629428	-0.1642370296848	0.22645123638769	-0.328593325059976	0.0134138411588008	-0.0264732023270061	0.846431933130602	0.0813508541172907	0.551153335807733	0.142454163987679	0.294943392319558
Stromalcells_NREP	0.18547912691731	0.17112367642032	0.0651155897160033	0.633506896103586	-0.484767017003869	0.000152985897682621	0.552787745642434	9.97483706503835e-06	-0.181065136940599	0.181720703782545	-0.0833754893707725	0.54125389742418	-0.166246375994567	0.220741991671158	0.033354144529623	0.807201496897179	0.60023352346317	1.00991420506815e-06	0.202002503433747	0.135439048594696
Stromalcells_PRCP	-0.0377380121971737	0.782444919004266	-0.20741828185735	0.125053520705981	0.314692535848734	0.0181673784904826	-0.493695208896947	0.000110407324453901	-0.0982367284675913	0.471339783530849	0.0395159137472828	0.772463985183101	0.235546250414182	0.0805346070612466	-0.117287576354702	0.389303788871718	-0.585733897144401	2.11351251687299e-06	0.121724916544679	0.371487518659231
Stromalcells_COL1A2	0.0134235305905139	0.921780441826611	-0.120738038595978	0.37540677581226	-0.269042532396581	0.0449568825107004	0.415683262219019	0.00144232313809351	-0.23919831593493	0.0758158394532023	-0.0751930423805373	0.581782624839161	-0.178376706911565	0.188402507176633	-0.111869485496221	0.411729287416431	0.561168240736634	6.82814672209136e-06	0.215742550719321	0.110282345712568
Stromalcells_LOXL1	0.320782725007085	0.0159326444271719	0.274957402097429	0.0402767404426559	-0.000827595803844719	0.99517005555175	0.374558482224906	0.00445439309842023	-0.0879120097150059	0.519390928942683	-0.338562977138377	0.0107016528279679	-0.300634788752014	0.0243625352064459	0.20351657311257	0.132472533568596	0.511097773021448	5.69343582966997e-05	0.235180601076693	0.0810195453335263
Stromalcells_PRKAR2B	0.19462492634811	0.150611144197693	0.453024876066092	0.000454923173648043	-0.467898493233502	0.000276624331804764	0.620911459395102	3.30058509325206e-07	-0.134266504358598	0.323851924899105	0.0565847895704861	0.67871044309293	-0.240740950208159	0.0738897070278169	0.270288652252823	0.0439355203385198	0.296520625259443	0.0264814391035952	0.0498190794223172	0.715387714535406
Stromalcells_VASH1	0.277618693960139	0.0383060556461765	0.310260815447562	0.0199565167178552	-0.391323848640772	0.00286117708619981	0.55352914217412	9.64990323776772e-06	0.0159228687274377	0.907275558261455	-0.265813119732716	0.0476946412336633	-0.191327051801414	0.157786486528961	0.234826702896839	0.0814910898507299	0.666458820445048	2.06165883357562e-08	0.233105332954627	0.0838156370446122
Stromalcells_MAOB	-0.0450209815945881	0.74179699618329	0.372456425509138	0.00470112502457369	-0.510193526651709	5.89801811471489e-05	0.644850666891992	8.13730791259681e-08	-0.0925460992499487	0.497524693119736	0.0783151436362257	0.566156585828488	-0.0775547009605305	0.569944494954946	0.279780475107344	0.0367645119731777	0.453049710859295	0.000454553955202206	-0.0861978142435473	0.527599823383465
Stromalcells_COL16A1	0.0885430970570003	0.516385016005121	0.228489096321626	0.0903074212293671	-0.275472670102209	0.0398887973308913	0.596890313944261	1.20124277443237e-06	-0.115350871939527	0.397235515498744	-0.161888645662249	0.233252573777313	-0.3892483559249	0.00302609696171539	0.0932057544069653	0.494451290082777	0.561648305305472	6.67940501590335e-06	0.138457872386779	0.308836406382809
Stromalcells_LRRC17	0.102273655969283	0.4532221308895	0.247223225641895	0.0662170386914058	-0.407213123970935	0.00184084657073974	0.599792852396604	1.03339154129585e-06	-0.030660925401968	0.822505942782681	-0.0878823959042979	0.519532196868788	-0.193871890846153	0.152227862446303	0.109425101324609	0.422085447808056	0.418836315213409	0.00131497238451318	-0.0820701628841269	0.547626390655239
Stromalcells_PCDH17	-0.0515321523857464	0.706036556251923	-0.0719275162737401	0.598332925636867	-0.251104114349868	0.061937738805899	0.486290085451039	0.000144797736974846	-0.0968535469999001	0.477635563076959	-0.111997898868752	0.411189319380488	-0.22048742580709	0.102484133044287	-0.132381855125664	0.330751754209527	0.54135320610459	1.64607221076433e-05	0.059976831277107	0.660590389321406
