id	S01	p.value_S01	S02	p.value_S02	S03	p.value_S03	S04	p.value_S04	S05	p.value_S05	S06	p.value_S06
Myeloids_ADAMTS2	0.0636618400948829	0.641122476389404	0.083202940427787	0.542094197658536	0.694103665226687	2.9936794061762e-09	0.399687727280487	0.00227450188373925	-0.60467601521794	7.99519678301449e-07	-0.00240429438732265	0.98596888064236
Myeloids_PIK3AP1	-0.203998562998611	0.131538510344642	0.462141904824681	0.000336260044539189	0.276235642631512	0.0393200214969115	0.361910436325153	0.00612921299037649	-0.0692196846665073	0.612212072427927	-0.101693043486336	0.455804139076301
Myeloids_BCAT1	-0.114409924471772	0.401123081115188	0.357411226292037	0.00684578583835267	0.650433211759743	5.7672765953921e-08	0.174821392578345	0.197506841701007	-0.395041722023352	0.00258558794954895	0.0158053949434303	0.90795668078608
Myeloids_CD109	-0.273438696081195	0.0414382935797422	0.554548534841734	9.21914921779659e-06	0.656458254380034	3.94574737275866e-08	0.122025318460388	0.37029942715595	-0.170175236382186	0.209870311514912	-0.000726684557630171	0.995758979444518
Myeloids_PRRX1	-0.153582434112344	0.258432336956774	0.441728627679899	0.000654020616283224	0.716354078501641	5.38118522045473e-10	0.329037697595826	0.0132814538651322	-0.364998404218778	0.00567622055650125	-0.11290476474908	0.407387667595759
Myeloids_FAM20C	-0.101468234186486	0.456806031284917	0.472216230781972	0.000238401648262605	0.615011672582288	4.57849899520241e-07	0.315190240129109	0.0179752524488509	-0.154383011431438	0.255928697082333	-0.205456019290735	0.128744358689954
Myeloids_FAM20A	-0.0762674523791619	0.576383158443708	0.333940119129108	0.0118938391066034	0.345782122855715	0.00904644010181074	0.186443440218496	0.168869695751498	-0.356445939405548	0.00700871930723779	-0.191107624481344	0.158272682074951
Myeloids_ASPHD2	-0.0486356378636338	0.721872198762419	0.215777266105211	0.110223682378372	0.0713716960362889	0.601170476624276	0.247605666807393	0.0657850979031578	0.0829550313513242	0.543302601985137	-0.0372061235233555	0.785437738611304
Myeloids_GPX8	-0.110218295505475	0.418708756778172	0.240317874476233	0.0744140477280008	0.535287115794552	2.13142693083001e-05	0.142384527224972	0.295181941889786	0.0318227805973433	0.815895195015871	-0.107053174396579	0.432274991425113
Myeloids_PIK3R5	-0.143950912683056	0.289846440178257	0.451865493995043	0.000472465334236262	0.493263660222915	0.000112185048264166	0.263355341881114	0.0498682638762223	-0.233477755862299	0.0833083435929427	-0.131555671493998	0.333805392935392
Myeloids_FAM65C	-0.263901166987911	0.0493787011765506	0.458615139279199	0.000378343281044705	0.447570282849184	0.00054292753368666	0.147174450142089	0.279066020014697	-0.17297175278129	0.202365162349664	0.1520716139441	0.263201936691755
Myeloids_MRGPRF	-0.307631891952008	0.0210868564538217	0.689755184484282	4.11270540649874e-09	0.459004743669346	0.000373470082095257	0.0625241896641824	0.647107909317799	-0.00634413879144608	0.962987566571259	-0.0895944017643273	0.511397115865574
Myeloids_DDX60L	-0.273570282226137	0.0413365737914273	0.447516485590024	0.000543867388084937	0.408956623658475	0.0017515830073019	0.0503392317646367	0.712543891241001	0.176381591462176	0.193473748474	-0.0478837051220777	0.726002446147489
Myeloids_TWIST2	-0.191194391046759	0.158080297654624	0.589100594987834	1.78617224159956e-06	0.473245501567589	0.000230031706281855	0.10697380659615	0.432618323099386	-0.210795127143142	0.118890443115461	0.0416102902521593	0.760753275981545
Myeloids_IFIT3	-0.00120332481690249	0.992977304191681	0.055918989280461	0.682288798765323	0.457054928128818	0.000398442584728148	0.654277789715671	4.53116564553704e-08	-0.315634383089545	0.0178052654104868	-0.115202771851877	0.397845928630428
Myeloids_MS4A14	-0.132117513321794	0.331726865038949	0.435368546887828	0.00079798576624193	0.437992500014553	0.000735445740138557	0.255047080069962	0.0578206595527831	-0.0112664232081388	0.934319730220623	-0.28323413732249	0.0344085077219633
Myeloids_GBP5	-0.027823789459278	0.83869939791375	0.230311356477732	0.0876993527698063	0.38780699264107	0.00314553235860537	0.493485174195487	0.000111269292011995	-0.273229593476727	0.0416003594708858	-0.0952957967791603	0.484779097883953
Myeloids_GAS2L1	-0.165575926143709	0.222635708163603	0.301219345636362	0.0240733900118687	0.134164732495505	0.324222173808122	0.220031597130325	0.103214242320806	0.00333385226555138	0.980545012683554	-0.101506066674842	0.456637341705719
Myeloids_PI3	0.330001842537575	0.0129980707699603	-0.0999054627068708	0.463803863860147	0.00493493884169403	0.971205035240712	0.288203862027466	0.0312393775261725	0.238367254239129	0.076869883904137	-0.417533446744852	0.00136631875880942
Stromalcells_NREP	-0.257141200242696	0.0557256620142196	0.45652710711016	0.000405458531589677	0.525680071917923	3.17716764540207e-05	0.103620778509887	0.447262441318827	-0.310718578380671	0.019765046316918	0.161537525868854	0.234281448646626
Stromalcells_PRCP	0.285940470378624	0.0326511498893068	-0.483303035434777	0.000161253381838429	-0.425408788815445	0.00108139335686768	0.0121136809074948	0.929392554013567	0.0414174592884855	0.761829310798931	-0.0946199380910713	0.487895858522871
Stromalcells_COL1A2	-0.0452986132039455	0.740260457571204	0.131918095268438	0.332463677284608	0.66330240006025	2.53712412753434e-08	0.223531846710905	0.0977097661219607	-0.488353727489033	0.000134342581531934	0.134144554712408	0.324295612963807
Stromalcells_LOXL1	-0.0650328752870872	0.633939200743292	0.279747224111704	0.0367878280080791	0.569389100845452	4.66039485622219e-06	0.29558091791152	0.0269865301586379	-0.127701057190649	0.348284892986619	-0.25705547710103	0.0558101976188859
Stromalcells_PRKAR2B	-0.502728727675277	7.86387199675494e-05	0.70958981628984	9.22102741912452e-10	0.0941396985473977	0.490116879146368	0.0697589944241763	0.609436787091522	0.260698127136659	0.052308383011988	-0.0648692241774035	0.634794876416851
Stromalcells_VASH1	-0.183575388034381	0.175637594927258	0.487841284867301	0.00013687223431523	0.51185815131186	5.52647910201651e-05	0.173995464931646	0.199665895543538	-0.242362102839354	0.0719076441661575	-0.0219532586944728	0.872410713720604
Stromalcells_MAOB	-0.38209704437678	0.00366072856353924	0.729211006895034	1.85022166716495e-10	0.17302554874117	0.202222676054767	-0.169928969710696	0.210540487546661	0.140128690048931	0.30297752877592	0.0675924010983167	0.620618775699958
Stromalcells_COL16A1	-0.228416255807684	0.0904129195251881	0.473603266092757	0.000227185742772749	0.59180476402739	1.55820196394095e-06	0.115770461874723	0.395509106363796	-0.0815362592811147	0.550243211787188	-0.155885885521267	0.251273124187767
Stromalcells_LRRC17	-0.400884291356034	0.00219998403983268	0.648228290117677	6.61283063618877e-08	0.354636861215514	0.0073232107237101	-0.0846923834605938	0.534861628644466	0.0526904975551335	0.699737752029921	0.0190311643478901	0.889278966057455
Stromalcells_PCDH17	-0.0355326867215275	0.794873730195488	0.183750567211418	0.175218661108229	0.677138156523567	1.00260631318486e-08	0.0398216313863538	0.770751352712996	-0.401572478213263	0.00215811810719012	0.121466091243383	0.3725130151979
Stromalcells_FOXF1	-0.317135085331074	0.0172409901146944	0.502420646023974	7.95665253184354e-05	0.338308689851418	0.0107644383070658	0.0738212765763426	0.58870965255052	0.0186808974702211	0.891304361973717	0.135965578378373	0.317710216063513
Stromalcells_CILP	-0.50731567244763	6.59498635938235e-05	0.795937843768252	2.2799493933665e-13	0.109001682427051	0.423894307901805	-0.21543842918764	0.110797286722717	0.11830196149623	0.385187050567612	0.109932279328893	0.419924565453908
Stromalcells_COL6A2	0.00651568597344584	0.961987467221284	0.30534854634225	0.0221121502346792	0.536261505174495	2.04545558335773e-05	0.292001936116034	0.0289848437948915	-0.19352835117328	0.152969669718014	-0.388111191799094	0.00311998357167781
Stromalcells_RGL1	-0.373190606583302	0.00461361654067574	0.614592399415028	4.68503989731371e-07	0.411409161944009	0.00163256375457713	0.162277861176145	0.232115712261679	-0.0996050521380237	0.4651556694999	0.0979690225863781	0.472554808264275
Stromalcells_NFATC1	0.0256934753060889	0.85090271703722	0.27574316149496	0.0396863819291697	0.553900063374607	9.49105073561081e-06	0.233994401577966	0.0826086039413096	-0.182300886654822	0.178707388719578	-0.250979520591578	0.0620715791574365
Stromalcells_COL5A1	-0.140224736141269	0.30264293200156	0.307153547956158	0.0212982485472456	0.43064800780937	0.000922681268382841	0.178491124187134	0.188114595570599	-0.370520140571098	0.00493895514203434	0.0682260093267473	0.617339686538821
Stromalcells_C9orf3	0.153980886518991	0.257184204706498	-0.234228794863819	0.0822926747188269	-0.419086098724143	0.00130532837071122	-0.0639328028190561	0.639700200016443	0.0783167328643657	0.56614868189403	-0.0777878838569273	0.568781718740096
Stromalcells_COL6A1	-0.143619763844113	0.290969121509957	0.37607708054946	0.00428331091518857	0.715118272091893	5.94443800052545e-10	0.20057819951379	0.138274950649156	-0.417351104049998	0.00137364646725559	-0.209074994625577	0.122000284725247
Stromalcells_COL3A1	-0.029374195795621	0.829841502553954	0.177835138520775	0.189769558654656	0.689005087270803	4.34187684397566e-09	0.12620774111284	0.353997085669918	-0.446066928411657	0.000569752624005551	-0.125170045664982	0.358000125687582
Stromalcells_MAFB	-0.490271963353168	0.000125248514649884	0.668556163513266	1.79363126038095e-08	0.320579554374527	0.0160032193518453	0.186633032219596	0.168429102943904	0.0510455312208617	0.708688564578637	0.0294339917516101	0.829500285093282
Stromalcells_MICALL2	0.12273630237235	0.367496634150161	-0.148996255852165	0.273092151242898	-0.00632482913944931	0.963100143082484	-0.17333043913362	0.201416472827709	-0.33452928473843	0.0117358039121508	-0.0644550969489051	0.636962323459083
Stromalcells_ADAP2	-0.335902872906644	0.0113743714102167	0.582720658672716	2.45313265923874e-06	0.479875581669173	0.000182230572052862	0.226752546449852	0.0928488841067069	0.0483450032410105	0.723467682021709	-0.123946510424321	0.362755470375577
Stromalcells_TRPS1	-0.204959225590315	0.129691702114593	0.522438455578356	3.62545397432214e-05	0.492957680838599	0.00011346135248475	0.172944436180983	0.202437541485953	-0.293289931739746	0.028251893512413	-0.00353090394483925	0.979395341867279
Stromalcells_AMOTL1	-0.330349449227409	0.0128971842152859	0.674786212140201	1.17811745554314e-08	0.586934204964592	1.99087424158052e-06	0.0562674735203684	0.680414991892554	-0.164284348640375	0.226315620908367	-0.0237982675265277	0.861788591708174
Stromalcells_STAT2	-0.354965388060487	0.00726520165116629	0.608790756762033	6.41910602049219e-07	0.406838524024656	0.00186054717841094	0.156308626315327	0.249973982136882	-0.00263406595263725	0.98462812075982	-0.0169130265118344	0.901537223711319
Stromalcells_GPSM1	-0.217214374771991	0.107816165047651	0.438528850696904	0.000723220364761368	0.501107582691828	8.36347161558494e-05	0.0486138753551494	0.72199162676142	-0.266379305320203	0.0472050451227022	0.0181169505582282	0.894566792401719
Stromalcells_MRVI1	-0.464665650807399	0.000308807971710664	0.776040486935511	2.13141417199806e-12	0.498320710583357	9.29092114699123e-05	0.0924880071050859	0.497795823368474	-0.12581506227402	0.355508648962334	0.0428814513431994	0.753671286779807
Stromalcells_ZNF521	-0.301689876004602	0.0238427524258036	0.531220371996942	2.52756831456224e-05	0.593774002415338	1.40961351548148e-06	0.0681665346940657	0.617647169632106	-0.175607824619289	0.195466515242139	0.0298502818644592	0.827125651935676
Stromalcells_SFMBT2	-0.464043287620409	0.00031538140896863	0.702909519994638	1.54661574762389e-09	0.380138150654368	0.00385391542636611	0.118745377647809	0.383395662948075	0.0677146684914773	0.619985436281848	-0.0268425326543746	0.84431594072838
Stromalcells_SHANK3	-0.27361836962411	0.0412994521947794	0.423189093181677	0.00115573445075656	0.31524710254114	0.0179534126566668	0.0562206563461242	0.680666617620117	-0.262517182759557	0.0506277210233123	0.0448648766324201	0.742661391515704
Stromalcells_PAPPA	-0.115086826509292	0.39832419515711	0.385510090176185	0.00334450007886535	0.605395563475539	7.69575536548329e-07	0.0964872092814675	0.47931046541063	-0.173756479583345	0.200293739738611	-0.0829714256353895	0.543222649700789
Stromalcells_ALPK2	-0.0456825651269856	0.738137154136751	0.460264774463018	0.00035809729120223	0.417207304421542	0.001379450083038	0.245903383843474	0.0677251763516948	-0.0998983066116625	0.463836040545692	-0.26320048814173	0.0500078735812836
Stromalcells_RUNX1T1	-0.449550198289131	0.000509343939815655	0.741949430844297	6.04259253970169e-11	0.474920457570038	0.000216982205514039	0.101778645622119	0.455422958021546	-0.0413783028674805	0.762047866104639	0.0196398579648898	0.885760911837474
Stromalcells_ARL10	-0.270636540599881	0.0436538038329511	0.331556489157539	0.0125520728320362	0.412793580078685	0.00156862117761966	0.0882439414124319	0.517808821659371	-0.350087268923549	0.0081690561772912	0.346931643989447	0.008804518485244
Stromalcells_CD84	-0.366123178580233	0.00551866691261678	0.627967445157999	2.21158361183997e-07	0.258048470721486	0.0548372993439355	0.238566179457886	0.0766165342560942	-0.0464918099619671	0.733668296635761	-0.00195440579825965	0.988594172493677
Tcells_QPRT	0.162099054124241	0.232637515071227	-0.398120221091228	0.00237551662110998	-0.20181719163905	0.135805527953886	0.0265777770060029	0.845832686859931	0.0122838401750947	0.928403314214628	0.239784786740371	0.0750789344664697
Tcells_OAS2	0.19490546259221	0.150012114832963	-0.0518520132479935	0.704295250807244	0.146498747218345	0.281303504652898	0.703327004729291	1.49805134133904e-09	-0.188801123320312	0.163450171311673	-0.238475589684308	0.0767318265368681
Tcells_PLAG1	-0.186871537740464	0.167876031735434	0.0601481441648112	0.659680249501201	0.0323352689276648	0.812983242012642	0.0162364892138045	0.905457487165455	-0.18770927616265	0.165943901505669	0.387385204248849	0.0031812636813489
Tcells_FMR1	0.0104426270641559	0.939112814705597	-0.33167277262943	0.0125192491487583	0.164485744883427	0.225739052025728	0.190594676340491	0.159413545251707	-0.468754260006161	0.000268632359354833	0.418274783880682	0.00133688644659793
Tcells_MST4	0.0469843081731786	0.73095287113911	-0.331727873285395	0.0125037215291361	-0.0112623596727706	0.934343367507599	0.194970025030292	0.149874504915192	-0.363374196654623	0.00591068644837285	0.376421623882888	0.00424531098529254
