id	S01_Fib	p.value_S01_Fib	S02_Fib	p.value_S02_Fib	S03_Fib	p.value_S03_Fib	S04_Fib	p.value_S04_Fib	S05_Fib	p.value_S05_Fib	S06_Fib	p.value_S06_Fib	S07_Fib	p.value_S07_Fib	S08_Fib	p.value_S08_Fib	S01_End	p.value_S01_End	S02_End	p.value_S02_End	S03_End	p.value_S03_End	S04_End	p.value_S04_End	S05_End	p.value_S05_End
Epithelialcells_RNF39	0.195392831618553	0.148975637131264	-0.355337162526889	0.0072000398430378	-0.0704878439195709	0.605694797674804	-0.209918391052347	0.12046786800069	0.149358278931708	0.27191524570786	0.327564325663612	0.0137247577150005	-0.384521125085004	0.00343354384392423	0.321249577933934	0.0157714817574414	-0.345967042730677	0.00900713795648379	-0.347857111148991	0.00861385088201906	-0.140911065124981	0.300258914859763	0.440977991505095	0.000669694005068603	0.366298552235345	0.00549445011850118
Epithelialcells_FAM122B	-0.170896836781025	0.207915235985644	-0.415308045229763	0.00145819083330126	-0.137779178182697	0.311236960848518	0.208136301850076	0.123723215097657	-0.0334158978288479	0.806851395090388	0.000663327027212606	0.996128738838546	-0.286595483436118	0.0322372354653385	0.0910600802980044	0.504484262884525	-0.396374329801389	0.00249270807041165	-0.0205269260736188	0.880637876533579	-0.400827287416806	0.00220348410428545	0.150428910145465	0.268454489352571	-0.0617888737268961	0.650988438362047
Epithelialcells_ANKH	-0.1874718045835	0.166489938857828	-0.241030201795011	0.0735329144295909	0.012251224769864	0.928592919210201	0.415986821340749	0.00142959916220477	-0.0541769879844213	0.691683947015261	-0.198335682301751	0.142829766430395	-0.239939768004475	0.0748851518925939	0.05595839099968	0.682076839177303	-0.254466257485958	0.0584128598935625	0.0703202015273042	0.606554605588215	-0.323827213299087	0.0149065162088526	0.0300888942893801	0.825765232016641	-0.150066699656347	0.269622008175858
Epithelialcells_FKBP5	-0.203949348335343	0.131633652845575	0.436707099356696	0.000765507228488433	0.162881452411799	0.230360250540205	0.156968454687336	0.247955363941362	-0.223757190093266	0.0973633608149415	-0.244343169111457	0.0695432614200517	0.36502541900588	0.00567239071764127	-0.287282054235249	0.031808078786094	0.408149041587869	0.0017924371668052	0.374719020441353	0.00443602715103767	0.190334295101313	0.159994975041779	-0.382431551212108	0.00362860890034439	-0.306073636017141	0.0217820918575629
Epithelialcells_ELOVL7	-0.183653712819807	0.175450194757438	0.160111740015787	0.238491469862432	-0.240721727198221	0.073913467316825	0.47705970129256	0.00020129811592597	0.0612810834728069	0.653673615744176	-0.172377423525285	0.203944062120124	-0.0842387848667544	0.537059233834241	-0.329365148396807	0.0131846195578032	0.288818646964556	0.0308648242933706	0.0605592896028604	0.65749794160677	-0.165279678895185	0.223476062141842	-0.0357432630355021	0.79368471978142	-0.287542630523945	0.0316464507698573
Epithelialcells_S100A16	0.172025928196439	0.204881937111196	0.172221390712683	0.204360020124127	0.0992629240279094	0.466697787556829	-0.142142725252838	0.296011240282653	-0.00289666408007136	0.983095863656796	0.0040001868893139	0.976657547107613	0.130025264664884	0.339508416118549	0.181010827158699	0.181853970821077	0.125697215084772	0.355963056428336	0.0335608648361381	0.806029672532737	0.272896450443148	0.0418596405328711	-0.0947207684608166	0.487430207720988	0.152406801109824	0.262138701804337
Epithelialcells_EPB41L5	0.0224622565553591	0.869477984885255	-0.565238083334653	5.65897332919372e-06	-0.233391304914418	0.0834258862304229	0.193818845367036	0.152342229795603	0.0957849854656823	0.482529734798984	0.176206573013117	0.193923218605811	-0.428545082681406	0.000983675596664976	0.346611858393635	0.0088712481315743	-0.5805499315392	2.72861406194515e-06	-0.261908708924629	0.0511849382380924	-0.371629805333214	0.00480139592074875	0.384663255229994	0.00342061916658277	0.157529849258457	0.246246637545442
Epithelialcells_PDZD8	-0.323909093046818	0.0148797194496616	-0.163325419131904	0.229074904298318	-0.323126221637091	0.0151376253726583	0.395912676098396	0.0025245429792823	-0.0488218963030867	0.720850321995127	-0.104806189366357	0.442054195495028	-0.290595816826239	0.0298031074224143	-0.160091136166973	0.238552686244836	-0.0646484813594106	0.635949816582655	-0.119443084098346	0.380587010960432	-0.381238162815819	0.00374435253684554	0.0960976838052079	0.481094794314284	-0.160717836083565	0.236695508745027
Epithelialcells_PARD6B	-0.0503768713443585	0.712338254865738	-0.508800122423496	6.22654358623186e-05	-0.115674078232716	0.395905287952773	0.221544489403623	0.100806385122101	-0.00812636689141159	0.952600435347792	0.11943472184188	0.380620600732584	-0.471810404968707	0.000241777405057054	0.224113317663212	0.0968178559505757	-0.522822969516054	3.56938566215365e-05	-0.0789919298523385	0.562795294102068	-0.495391520473616	0.000103666865209855	0.253252504695507	0.0596661965142902	0.0792667839772364	0.561432895575047
Epithelialcells_SLC19A3	0.0142122165369608	0.917200354134571	-0.259644180165652	0.0533027090347104	-0.3011200635175	0.024122294064998	0.165410741012247	0.223104011342193	-0.0557068585355498	0.68343036384104	0.146560464069238	0.281098649316475	-0.160700180239333	0.236747694114103	-0.000219753191604787	0.998717487982665	-0.117978996526521	0.386494943094569	-0.16135148463377	0.23482786381981	-0.15356677403027	0.258481474578805	0.176154094582382	0.194058135104784	0.0217056748202641	0.873837854072371
Epithelialcells_CELSR3	0.286851415094072	0.0320766992958489	-0.662968176282857	2.59311683724248e-08	-0.105429385420157	0.439329697245022	-0.130778352082691	0.336694507352913	0.181443868548824	0.18079331780784	0.364943449193792	0.0056840184289523	-0.501710707130558	8.17429472562085e-05	0.435015668683425	0.000806752412022784	-0.630588632349199	1.90105900782635e-07	-0.424666334737879	0.00110576657056461	-0.389187011447007	0.00303109704959988	0.576798893335379	3.27365541876399e-06	0.335466037084104	0.0114882602619814
Myeloids_CLEC12A	-0.192933954866351	0.154259460130588	0.482496964194436	0.000165977901554022	0.57244157218543	4.03353636852699e-06	-0.169735997600492	0.2110666813394	-0.175080230581576	0.196833644635291	-0.305130186855362	0.0222123711180173	0.468143750312164	0.000274312038290065	0.0417378622495592	0.760041646088477	0.360299524201197	0.00637785001503652	0.548297282527205	1.21699754076955e-05	0.333559537440131	0.0119968966066873	-0.546999213295422	1.28833744174043e-05	-0.290625437626374	0.0297856732630205
Myeloids_WARS	0.126271952732393	0.35375028787015	0.053885727597744	0.693259361566465	0.148260423482057	0.275494699009137	-0.177421779566759	0.190817747132415	0.0912778073731051	0.503461457743924	0.0323072658453351	0.813142290708989	0.252832536578572	0.0601048757649765	0.333291798787235	0.0120698575142972	-0.030846519756058	0.821449109316074	0.0637779286697578	0.640512973279791	0.350862094985086	0.00801926703911861	-0.075842547067503	0.578515780016384	0.021209066038381	0.876701639761659
Myeloids_CKAP4	-0.159811823455331	0.239383619638224	0.364719343010896	0.00571591539271344	0.158154305105784	0.244355414218389	0.308157368169682	0.0208566857324317	-0.13552108026095	0.319309747050236	-0.322960791264688	0.0151926109520144	0.187581730556053	0.166237014320682	-0.267828011066411	0.0459709892452901	0.280525420388673	0.0362453450398614	0.362910102109144	0.00597922097672546	0.0786466355826159	0.564509045166597	-0.362564444152817	0.00603071665749237	-0.314845124653202	0.0181082906036066
Myeloids_LGALS1	-0.236061838056414	0.0798547110806388	0.419659419683509	0.00128343217891703	0.574685547661719	3.62379093576939e-06	0.0173568361078857	0.89896678557581	-0.189752580985363	0.161299566174616	-0.259988565799865	0.0529761313102427	0.463808101725034	0.000317898408878243	0.150407115389878	0.26852464516079	0.275714324862337	0.0397079206716968	0.592777854478307	1.48303964142319e-06	0.38986747456722	0.00297604134755001	-0.578158673430108	3.06531618486049e-06	-0.360634093221845	0.00632549720776598
Myeloids_EMP1	-0.258949096529274	0.0539668283627582	0.105893359153658	0.437307390551572	0.393320440566034	0.00271010184399164	0.0341849676890472	0.802494431257469	-0.341789120131491	0.00993215115341996	-0.291649092382097	0.0291883870835369	0.129123074766357	0.342898682952816	0.253785657634886	0.0591130118873141	-0.0532817934671846	0.696530118395152	0.432101194577637	0.000882544544203973	0.0159520667477548	0.907106276035249	-0.399224538177083	0.00230394552266045	-0.241915774714826	0.0724490652056791
Myeloids_COL6A3	-0.238647115849504	0.076513643832742	0.36598585688193	0.00553769452341202	0.744356528288272	4.85513101125094e-11	-0.0230723436157293	0.865965104524452	-0.283417334534204	0.0342871207876432	-0.275155645284007	0.0401271175652118	0.350964107539907	0.00799972513832891	0.205161550543864	0.129305252735971	0.176957664271896	0.191999571266614	0.685678197186421	5.51172194941103e-09	0.220406123036106	0.102614063759124	-0.588764728819731	1.8165654737347e-06	-0.360268627260193	0.00638270377270608
Myeloids_PRCP	-0.297489023026786	0.0259692547960354	0.589683214790995	1.73457276283788e-06	0.385470693951063	0.00334800774421284	0.163059324699447	0.229844688192447	-0.306358504010636	0.0216535658062001	-0.367292768924642	0.00535891586153492	0.601325184806944	9.53884503144351e-07	-0.225191984717177	0.0951800749709079	0.506557255215909	6.79086632454811e-05	0.539473259946598	1.78426573529545e-05	0.432061560294925	0.000883618030340847	-0.568055824518378	4.96168160851602e-06	-0.48368026353551	0.000159084895216756
Myeloids_PPP4R1	-0.339867590570322	0.0103844856189261	0.518621712241048	4.22775802236137e-05	0.373203287907504	0.00461211770756388	0.342813022985196	0.00969816221058975	-0.238448200991989	0.076766710772477	-0.411606415473268	0.00162331303373144	0.352483357710947	0.00771355761141957	-0.35843865282726	0.00667600637500887	0.426056829824267	0.00106051532082879	0.559192993524283	7.47312514074611e-06	0.1241905573855	0.361803911405046	-0.455894137736136	0.000414019890198248	-0.44500281227997	0.000589458860065917
Myeloids_SH3BP5	-0.493524880688415	0.000111105868132546	0.657502122141382	3.69142291366705e-08	0.497183488342598	9.69578270693389e-05	0.134649853385939	0.322459694793549	-0.321285945015983	0.0157589861572439	-0.481631780137547	0.000171189393936723	0.615239821276644	4.52148231521958e-07	-0.180636718442201	0.182773885380687	0.560304069257915	7.10368220684474e-06	0.641005935933368	1.02729507830556e-07	0.405967465428525	0.00190708649335045	-0.659245870388437	3.30070192754205e-08	-0.560974315393375	6.88910002085595e-06
Myeloids_CTSL	-0.0441856291703611	0.746426228350641	0.311266557920932	0.0195378926887251	0.530681579800845	2.5848772516871e-05	-0.0590618897233794	0.665459468184088	-0.110386417517673	0.417995037791361	-0.132509383255987	0.330281970375278	0.415617399365013	0.00144509719749054	0.145633917032045	0.284184473156327	0.162536671824471	0.231361870412193	0.481213791475515	0.000173760367822477	0.306411688538803	0.0216296413416941	-0.399554669948663	0.00228292548501751	-0.187978190753663	0.16532714671301
Myeloids_ARL4C	-0.212517612851741	0.115837231962189	0.423790432183694	0.00113515444039055	0.616462360516692	4.22712107008392e-07	-0.0622394175883962	0.648609656030246	-0.308052539881337	0.0209024322537014	-0.289563808711255	0.0304158699759149	0.559936201777276	7.22407961238516e-06	0.0925477182078662	0.497517138141886	0.240657596064401	0.0739927794712477	0.634066921578342	1.55185616442839e-07	0.4534538332157	0.000448583932317762	-0.588757749957535	1.81720209431424e-06	-0.340100861054238	0.0103286398116991
Myeloids_PCOLCE	-0.00266281703826734	0.98446035571457	0.343963634880797	0.0094409286019956	0.679387097676604	8.58106128718729e-09	-0.417129377597538	0.00138260430647664	0.00560693330874192	0.967286010648217	0.0159707566676476	0.906997919086003	0.525834062795086	3.15720285801691e-05	0.357442620047083	0.00684054279697701	0.194074901387689	0.151790753444281	0.415491241534755	0.00145042414982964	0.570967361824351	4.3257711106195e-06	-0.349107981134848	0.00836184858158696	-0.07661561636517	0.574638397051494
Myeloids_UPP1	-0.141424284257288	0.298484181120919	-0.194016598357467	0.151916192519858	-0.3264418049119	0.0140709662339476	0.179674454249885	0.185155435817443	0.0556906391073851	0.683517676425392	-0.00509401327083356	0.97027725984427	-0.210825591848776	0.11883591524718	-0.326659685271866	0.0140031877068646	-0.0498053965953554	0.715462574553245	-0.254390879382712	0.0584900722336035	-0.255845197877971	0.0570148278039202	0.231567333864244	0.0859364046909685	0.00737840087373824	0.956958855891732
Myeloids_PLEK	0.108028279545958	0.428069387095487	0.305150261772205	0.0222031412986479	0.52581776539599	3.15931030955954e-05	-0.375036843522773	0.00439986402804785	-0.0992634857391693	0.466695253425944	-0.0260372310864189	0.84893111388793	0.574483963257359	3.65895030535949e-06	0.207223291669413	0.125416651499497	0.164032731121093	0.22703740003715	0.365178766027237	0.00565069386800149	0.553716080133118	9.56953847490005e-06	-0.346847944139067	0.00882194188912511	-0.0226362268157356	0.868476006138272
Myeloids_HMOX1	-0.00665668772950182	0.961165487472388	0.329927408077126	0.013019761984574	0.378262274945293	0.00404729466490911	-0.0637053122969504	0.640894205495218	-0.0185788014425537	0.891894856095855	-0.0533096528758855	0.696379117513201	0.404948022509453	0.00196287094871493	0.0693176356149332	0.611707613695295	0.206308417218251	0.127131097093685	0.306755440611149	0.0214755470162002	0.437601401729706	0.000744477531713573	-0.321593187530609	0.0156537560462272	-0.0525999812733815	0.700229241954149
Myeloids_IGFBP6	-0.127965930615019	0.347277685351719	0.538261080844809	1.87898487404373e-05	0.534361122497461	2.21621342705685e-05	-0.0510269748302192	0.708789762175992	-0.0333390928747336	0.807286835869991	-0.109704382659971	0.420894759152851	0.441430467017225	0.000660206134229784	0.0769273844321538	0.573078091610994	0.472467368100338	0.000236334206012887	0.512136761140741	5.46644108613979e-05	0.383990623626388	0.00348216758388158	-0.438204215246102	0.000730597877658954	-0.241358457909677	0.0731296697984386
Myeloids_CYBB	-0.497106499038387	9.72376798322698e-05	0.532633245588636	2.38281610858058e-05	0.405946479676088	0.00190822043114678	0.432488101748406	0.000872126784719668	-0.316360796672934	0.0175301950659606	-0.58589064653151	2.09710634683542e-06	0.579830948583415	2.826038634308e-06	-0.283360847640495	0.0343245111659916	0.390408563519556	0.00293289697045496	0.678468685054954	9.14564192808421e-09	0.28181362202838	0.0353619072321468	-0.631131889674366	1.84204662601737e-07	-0.635366691328158	1.43757946702152e-07
Myeloids_COL7A1	-0.0555760547297354	0.68413462530278	0.0518485984314394	0.704313832951619	0.715955434209809	5.55710620403517e-10	-0.289804908088126	0.0302717819744344	-0.247180734328761	0.0662651695207375	-0.0986650016043502	0.469399486940353	0.253991128856023	0.0589009282431292	0.475018352900509	0.00021624081541949	-0.160021046687502	0.238761010763596	0.500898802511108	8.429888809518e-05	0.273930552822031	0.0410591256839816	-0.394489486430682	0.00262497008016807	-0.101211923648633	0.457949778664024
Myeloids_FCER1G	-0.0473236404269469	0.729083839914158	0.452235155061943	0.000466806682591573	0.449943245406546	0.000502905253014543	-0.0786226511340306	0.564628174442607	-0.170647096380634	0.20859041482914	-0.163340775904609	0.229030533228728	0.696099330454551	2.58284037153648e-09	0.130835525741439	0.336481475267708	0.315113132587046	0.0180049041408132	0.415601036640243	0.00144578711516675	0.649042349247908	6.28791494624831e-08	-0.492264999381717	0.000116399974839784	-0.164179840691467	0.226615214448337
Myeloids_ISG20	0.0394805021094071	0.772662431243932	0.203396202824389	0.132706570047933	0.0645099441543043	0.636675091740165	-0.0432082914035775	0.751853594560245	-0.0401733751587253	0.76878222500575	-0.0535524450756703	0.695063654254984	0.406476199954921	0.00187978101230139	0.123123571787315	0.365975385384842	0.0461537200882083	0.735534258859428	0.191906473069888	0.156507922007212	0.464474903784528	0.000310809283502986	-0.280426641020424	0.0363138350788429	-0.0288146391649717	0.833036039613054
Myeloids_EML1	-0.445490744150824	0.0005803476362782	0.669300302708667	1.70670062185432e-08	0.572158806687854	4.08812385582511e-06	0.332600212771946	0.0122600912329976	-0.325070628967889	0.014504003813448	-0.526598505276273	3.05979666263997e-05	0.565941528761972	5.47683553466848e-06	-0.179721664458205	0.185038075289254	0.528206626130259	2.8638790625298e-05	0.776632247499664	2.00095649089163e-12	0.320805402763468	0.0159247834300902	-0.726504693773353	2.32798675517605e-10	-0.551353206393019	1.06325652020733e-05
Myeloids_TFF1	-0.134859434520213	0.321700154169183	0.267166224863059	0.0465314041590179	0.0388717660996163	0.77607602395226	0.183896017441065	0.174871373834441	-0.304937374410571	0.022301185503903	-0.208766790799242	0.122563957846966	0.186062457884316	0.169757600619422	-0.144396565208797	0.288340041208996	0.11866379633413	0.383724876168737	0.222011553917807	0.100071880629864	0.112456670704819	0.409263560535181	-0.301153266337171	0.0241059298241227	-0.16189203071738	0.23324266984059
Myeloids_PDGFRL	-0.258222110100885	0.0546685942449858	0.588640623178886	1.82791766778335e-06	0.428692563142995	0.000979282599641261	0.19769989584693	0.144141260007783	-0.271438267257486	0.0430102162379251	-0.427793348531836	0.00100634418908423	0.432892006364534	0.000861369665822772	-0.228992005534289	0.0895816589717677	0.465186857267636	0.000303399121974494	0.582008095102309	2.54056512629364e-06	0.247175799004454	0.0662707616844367	-0.552835116020596	9.95377610849832e-06	-0.387575906515768	0.00316506427762247
Myeloids_KCNJ8	-0.155838730752862	0.251418320740711	0.352477881569343	0.00771457287890307	0.503032773775377	7.77328197230953e-05	0.0844830091565515	0.535875462232879	-0.232486117123159	0.0846644747759451	-0.184596695820629	0.17320537928015	0.419835904819717	0.00127675851239885	0.0028064511347897	0.983622248615352	0.163159418311161	0.229554918107609	0.509647717524376	6.02475635410055e-05	0.319654956490056	0.0163277780437682	-0.414213801734978	0.00150536224345265	-0.294094090965964	0.027802195112932
Myeloids_OASL	0.129997896140393	0.339610953762007	-0.00133453950272456	0.992211547711558	0.198158855363523	0.143193626320231	-0.0480391863679472	0.725147772517106	-0.172770692805394	0.20289832790357	0.0991853126936355	0.467047998355311	0.0877423619308348	0.520200467351365	0.100483574429853	0.461208436085952	-0.0732302535122023	0.591705515201025	0.153639111624904	0.258254548976335	0.0723859837448265	0.595996832627099	-0.0458860870699624	0.73701243735695	0.0445132999452894	0.744609320491383
Myeloids_TFEC	-0.388066948819066	0.00312368794710373	0.514161675325093	5.04780198985428e-05	0.468801255646122	0.000268199621567984	0.244288241482543	0.0696079701310142	-0.28917324423657	0.0306504974213452	-0.463628874533841	0.000319828779909375	0.752180041370293	2.34394963156522e-11	-0.17728065630981	0.191176551685028	0.376896784043791	0.00419339272921975	0.620618589531221	3.35517904718319e-07	0.469754222297523	0.000259560495840298	-0.656814653688668	3.85711601240316e-08	-0.525580752914296	3.19010601595234e-05
Myeloids_PTGFR	-0.336793578087116	0.0111451673155444	0.576204239377414	3.3688482497717e-06	0.360242474913666	0.00638681470156145	0.172103754394143	0.204674015651877	-0.256069279525714	0.0567902202655843	-0.339717985645432	0.0104204388438284	0.550011110509481	1.12841160071117e-05	-0.0918160712940385	0.500937458788251	0.484935894838829	0.000152057568028521	0.578727608715629	2.98186874635394e-06	0.360921827987594	0.00628077393896325	-0.541259439675043	1.65272308289325e-05	-0.398448768341045	0.00235401948297344
Myeloids_TUBB6	-0.159476410823432	0.240384064599269	0.464494717093949	0.000310600855166668	0.61026481007677	5.92906038060582e-07	-0.159236284938295	0.241102051242479	-0.2144037066328	0.112563112668539	-0.185865756208399	0.170217356317521	0.515445373627119	4.79791256281231e-05	0.223960738617779	0.0970512800838218	0.321786789222351	0.0155877567533101	0.587741254810223	1.91218467536688e-06	0.521866658189175	3.71033483123875e-05	-0.6325880227888	1.69224065857938e-07	-0.255607614059099	0.0572537530375822
Myeloids_IFI35	-0.253600093025781	0.0593050772502118	-0.091828534268486	0.500879095362138	0.0191410633911584	0.888643625963291	0.21249243047707	0.115881433556082	-0.293349889092074	0.0282181556015864	-0.213876505037476	0.113471070600611	-0.258370198444066	0.0545250467006256	-0.280289234040582	0.036409286340416	-0.0591903807334315	0.66477483885101	0.0694830612140674	0.61085605907709	-0.404799980095465	0.00197109179593407	-0.0281337818486107	0.836926700270007	-0.116551534641508	0.392307131806823
Myeloids_RGL1	0.344479238919595	0.00932759120841078	-0.626145463854147	2.4548155607871e-07	-0.409232910927127	0.00173779831503443	-0.204483382031891	0.130604018150545	0.196605592606095	0.146419555893385	0.341989919158432	0.00988588184098393	-0.622581732753999	3.00481355722671e-07	0.248351083426295	0.0649496893996997	-0.551362848525553	1.06280131215177e-05	-0.607959246616008	6.71200916285985e-07	-0.415086169814179	0.00146764718672986	0.573308433237271	3.87038911624822e-06	0.454358505632296	0.000435476298900419
Myeloids_BLVRA	-0.0652956248711126	0.632566367877846	0.382745024693137	0.00359873518568825	0.275077891759166	0.0401857468789806	-0.0950112432510599	0.486090053195045	-0.0132526491791564	0.922773128546458	-0.023949058450588	0.860921501901103	0.642612284633342	9.32349698236491e-08	0.0880586365149383	0.518691753370408	0.284414858937303	0.0336323823432741	0.2906666397684	0.0297614367484689	0.584975287598496	2.19461805788513e-06	-0.297244612155234	0.0260977315857051	-0.130794075165061	0.336635913911367
Myeloids_IGFBP5	-0.155420604058436	0.252708283655245	0.514597232488034	4.96170231251263e-05	0.465078432038244	0.000304517158351817	0.00748209276575704	0.956354562549992	0.00921153552984406	0.946279607592708	-0.222906949033127	0.0986753877518037	0.42064788096874	0.0012464534688075	0.0679250508113382	0.618896306882588	0.354646973463546	0.0073214191651659	0.558898799061006	7.57389322927796e-06	0.407411897191058	0.00183046868872803	-0.544192597791013	1.45603065302533e-05	-0.280634082466754	0.0361701263165482
Myeloids_PXDN	-0.256445356345997	0.0564148693985445	0.387525720593123	0.0031693202743845	0.563631395805872	6.09630954529116e-06	0.13097981203153	0.335944231686388	-0.31572923758501	0.0177691396322556	-0.303713627041355	0.0228718993106938	0.312127231806147	0.0191855930956541	0.134599344656128	0.322642912795203	0.173087281886338	0.202059254569349	0.696745431481375	2.46168034496692e-09	0.202722265579856	0.134022660690104	-0.612114071934017	5.36376693870169e-07	-0.362125226132401	0.00609671061434858
Myeloids_LHFPL2	0.00137982988328248	0.99194723892372	-0.2627653476066	0.0504018836195	0.163402162936742	0.228853224080417	-0.0992075952714222	0.466947436699579	-0.028073748991942	0.837269936815052	0.0741197618587969	0.587199239281223	-0.123235421341631	0.365536736385349	0.0710889402079853	0.602616252499302	-0.326840236900693	0.0139472338207258	-0.0223801884689962	0.869950725444456	-0.129356128211701	0.342020902386503	0.126151810932259	0.354212139840385	0.0911257307502216	0.504175748079582
Myeloids_C9orf3	-0.323425711960091	0.0150385142625605	0.24887817933597	0.064364108751977	0.407390306951006	0.00183159337344016	0.236491134540266	0.0792920716392058	-0.234863493357604	0.0814419685697534	-0.384822563478765	0.00340618355699654	0.298787675074641	0.0252954861097793	0.0476909491628034	0.727062477665624	0.0539099820085082	0.693128121209736	0.490759154558864	0.000123030401639305	0.130490927395478	0.337766743833878	-0.414258373212561	0.00150341445763479	-0.389388023945393	0.0030147401104097
Myeloids_AHNAK2	-0.297517866396174	0.0259541281337664	0.279351624730094	0.0370661677849626	0.519319256474627	4.11122294352549e-05	0.0412308088476933	0.762871283542569	-0.152386755221989	0.262202207433153	-0.306291838947717	0.0216835859485296	0.216397645923231	0.109179376708753	0.125692957845253	0.355979478594677	0.145061541175744	0.286101838287421	0.474227705999479	0.000222295233817584	0.088497594052808	0.51660145638111	-0.339726729302532	0.010418334600913	-0.360035520887296	0.00641942786411883
Myeloids_ANGPTL2	-0.269504016631891	0.0445763890130602	0.367401823566051	0.00534422930450768	0.684442958334935	6.01743067983844e-09	-0.117625126989409	0.387931008237442	-0.293479078010144	0.0281455758493398	-0.264410483920914	0.0489254244759368	0.37530745266976	0.00436927799670228	0.267116009064957	0.0465741550965658	0.133114212111034	0.32805964252317	0.622937621062231	2.94509265830763e-07	0.33028826077698	0.012914894077252	-0.55951330160802	7.36482939840415e-06	-0.29416776613386	0.0277612964413999
Myeloids_LPPR4	-0.491936675745635	0.000117817066779706	0.540856757113928	1.68156926223443e-05	0.62629723061596	2.43363428235597e-07	0.268589447347408	0.0453330361866227	-0.361323743088948	0.00621876644403991	-0.515456199070386	4.79585456400945e-05	0.339330873230977	0.0105139700935441	-0.252647045024177	0.0602994572975127	0.418483096984905	0.00132871900874376	0.750793865283637	2.67194576180176e-11	0.0803158898657615	0.556246983908651	-0.685847332163711	5.44568777980939e-09	-0.613752833272448	4.90539907560575e-07
Myeloids_HLX	-0.163463344050455	0.228676604221693	0.571272380422971	4.26373676983247e-06	0.365439361774616	0.00561398937212616	0.158017947028356	0.24476753921904	-0.209117969169931	0.121921845408211	-0.229345636210545	0.0890740636586852	0.542847116732868	1.54339599377274e-05	-0.0584369314433124	0.668793246105776	0.450071498642339	0.000500820286740601	0.55720491446494	8.17906513853715e-06	0.458326665659407	0.000381988658303667	-0.568102776659941	4.95077085006895e-06	-0.333229923307016	0.0120867733368039
Myeloids_FCGR1B	-0.101197898238795	0.458012409986555	0.345748258256643	0.00905365364730703	0.677497881311439	9.78045122736611e-09	-0.121756585259223	0.37136216043415	-0.174382521611715	0.19865201554335	-0.168893252071866	0.213375499943041	0.566174865890402	5.41763358377139e-06	0.169343699714611	0.212139241946075	0.184991800180549	0.172271043768456	0.56354722253794	6.12006540476286e-06	0.455241178977512	0.00042302320554561	-0.467877681715598	0.000276821358157442	-0.245209401949431	0.0685291101088585
Myeloids_CD163	-0.316663354626112	0.0174166983063634	0.613435057593391	4.99130916586434e-07	0.461148547236661	0.00034766046616031	0.111996744867768	0.411194170042907	-0.250208919463764	0.0629045452411509	-0.428434714343504	0.000986974725534813	0.724157283175955	2.83503110271265e-10	-0.218427980907594	0.105814758479114	0.525193903879887	3.24096615179236e-05	0.549040730815301	1.17780617786712e-05	0.494933761599577	0.000105447624369283	-0.624331028344941	2.72181220438677e-07	-0.459309427007341	0.000369698882471312
Myeloids_AIF1	-0.0104534290931972	0.93904995112775	0.446790488325357	0.000556695624861933	0.240717641954463	0.0739185175979786	-0.129576790534896	0.341191080964455	-0.0991711887444457	0.467111746024579	-0.0918869170584566	0.500605738599045	0.708849306560261	9.77202257826046e-10	0.052539545614592	0.700557466530078	0.320569298607044	0.0160067889446823	0.360747812761745	0.00630778834575976	0.658024897111243	3.56993609137931e-08	-0.470266117177373	0.000255025298891099	-0.069488770766692	0.610826677368301
Myeloids_RAB31	-0.173788488362405	0.200209567556012	0.413175845141588	0.00155136473301258	0.736076650341391	1.02031629694558e-10	-0.0607202863051209	0.656644162804474	-0.231155020728762	0.0865120513840706	-0.23366050308313	0.0830603012659372	0.490695395439555	0.000123318627408866	0.250314745707411	0.0627896253307424	0.226787167687358	0.0927976761200021	0.647810445961616	6.78567640952191e-08	0.395985859243929	0.00251947240830985	-0.54568715262448	1.36436895408998e-05	-0.312075326447962	0.0192066855451669
Myeloids_SOBP	-0.476265792652254	0.000206993784043965	0.577933916004467	3.09887760777059e-06	0.457843319262453	0.000388168150817036	0.285288723350601	0.0330673809924583	-0.201891286827439	0.135658905416371	-0.458206077295068	0.000383521937055195	0.523478652114779	3.47561805227865e-05	-0.202406454311168	0.13464275450515	0.494621776907294	0.000106677320213599	0.685838575740494	5.44908806308091e-09	0.271651818520037	0.0428401083429099	-0.628564406989662	2.136940306458e-07	-0.590100828520083	1.69844677597792e-06
Myeloids_ADAP2	0.297417599040675	0.0260067443884146	-0.612781040685665	5.17257508505759e-07	-0.437685435125337	0.000742528515428943	-0.149806086311453	0.270464138664401	0.213414167077109	0.114271923945849	0.413277074753053	0.00154682350365866	-0.68673269908599	5.11204152615877e-09	0.18364876614377	0.175462025902248	-0.480139616069936	0.000180530087699003	-0.636204121432328	1.36819105303839e-07	-0.468707996023673	0.000269058981012651	0.670324390967189	1.59354509149279e-08	0.460637673712884	0.00035365934538379
Myeloids_SLAMF8	-0.276691162845124	0.038983645194667	0.508796850378991	6.22733446510546e-05	0.425629570251578	0.00107423928793195	0.0973198948831135	0.475507922328865	-0.151295691452569	0.265674297651864	-0.382383407468126	0.00363321631165014	0.767867245831556	5.00293788524134e-12	-0.0527087804565976	0.699638493429067	0.341066991539971	0.0101001011354926	0.52897742918117	2.77413918634629e-05	0.611393149017188	5.57785668495271e-07	-0.582252502908011	2.5102537971499e-06	-0.404044534771136	0.00201352202156376
